dia_semana,data,hora,umidade_solo,umidade_ambiente,temperatura,volume_agua
Segunda,2023-10-23,08:50:00,66,58,25.5,0.5
Segunda,2023-10-23,08:50:00,59,58,25.5,0.0
Segunda,2023-10-23,08:50:00,64,58,25.5,0.34
Segunda,2023-10-23,08:50:00,59,58,25.5,0.0
Segunda,2023-10-23,08:50:00,65,58,25.5,0.39
Segunda,2023-10-23,08:50:00,59,58,25.5,0.0
Segunda,2023-10-23,08:50:00,62,58,25.5,0.39
Segunda,2023-10-23,08:50:00,59,58,25.5,0.0
Segunda,2023-10-23,08:50:00,62,58,25.5,0.34
Segunda,2023-10-23,08:50:00,59,58,25.4,0.0
Segunda,2023-10-23,08:50:00,64,58,25.4,0.45
Segunda,2023-10-23,08:50:00,59,58,25.4,0.0
Segunda,2023-10-23,08:50:00,65,58,25.4,0.39
Segunda,2023-10-23,08:51:00,59,58,25.5,0.0
Segunda,2023-10-23,08:51:00,62,58,25.5,0.67
Segunda,2023-10-23,08:51:00,59,58,25.4,0.0
Segunda,2023-10-23,08:51:00,64,58,25.4,0.34
Segunda,2023-10-23,08:51:00,59,58,25.4,0.0
Segunda,2023-10-23,08:51:00,63,58,25.4,0.45
Segunda,2023-10-23,08:51:00,59,58,25.4,0.0
Segunda,2023-10-23,08:51:00,62,58,25.4,0.39
Segunda,2023-10-23,08:51:00,59,58,25.4,0.0
Segunda,2023-10-23,08:51:00,63,58,25.4,0.34
Segunda,2023-10-23,08:51:00,59,58,25.4,0.0
Segunda,2023-10-23,08:51:00,66,58,25.4,0.34
Segunda,2023-10-23,08:51:00,59,58,25.4,0.0
Segunda,2023-10-23,08:51:00,62,58,25.4,0.5
Segunda,2023-10-23,08:51:00,59,58,25.5,0.0
Segunda,2023-10-23,08:51:00,65,58,25.5,0.45
Segunda,2023-10-23,08:51:00,59,58,25.5,0.0
Segunda,2023-10-23,08:51:00,62,58,25.5,0.34
Segunda,2023-10-23,08:51:00,59,58,25.5,0.0
Segunda,2023-10-23,08:51:00,64,58,25.5,0.45
Segunda,2023-10-23,08:51:00,59,58,25.5,0.0
Segunda,2023-10-23,08:51:00,63,58,25.5,0.39
Segunda,2023-10-23,08:51:00,59,58,25.5,0.0
Segunda,2023-10-23,08:51:00,64,58,25.5,0.45
Segunda,2023-10-23,08:51:00,59,58,25.5,0.0
Segunda,2023-10-23,08:51:00,63,58,25.5,0.39
Segunda,2023-10-23,08:51:00,59,58,25.5,0.0
Segunda,2023-10-23,08:51:00,64,58,25.5,0.45
Segunda,2023-10-23,08:51:00,59,58,25.5,0.0
Segunda,2023-10-23,08:51:00,62,58,25.5,0.34
Segunda,2023-10-23,08:52:00,59,58,25.5,0.0
Segunda,2023-10-23,08:52:00,64,58,25.5,0.5
Segunda,2023-10-23,08:52:00,59,58,25.5,0.0
Segunda,2023-10-23,08:52:00,62,58,25.5,0.39
Segunda,2023-10-23,08:52:00,59,58,25.5,0.0
Segunda,2023-10-23,08:52:00,62,58,25.5,0.45
Segunda,2023-10-23,08:52:00,59,58,25.5,0.0
Segunda,2023-10-23,08:52:00,63,58,25.5,0.34
Segunda,2023-10-23,08:52:00,59,58,25.5,0.0
Segunda,2023-10-23,08:52:00,63,58,25.5,0.34
Segunda,2023-10-23,08:52:00,59,58,25.5,0.0
Segunda,2023-10-23,08:52:00,62,58,25.5,0.34
Segunda,2023-10-23,08:52:00,59,58,25.5,0.0
Segunda,2023-10-23,08:52:00,62,58,25.5,0.5
Segunda,2023-10-23,08:52:00,59,58,25.5,0.0
Segunda,2023-10-23,08:52:00,65,58,25.5,0.73
Segunda,2023-10-23,08:52:00,59,58,25.5,0.0
Segunda,2023-10-23,08:52:00,63,58,25.5,0.45
Segunda,2023-10-23,08:52:00,58,58,25.5,0.0
Segunda,2023-10-23,08:52:00,64,58,25.5,0.34
Segunda,2023-10-23,08:52:00,59,58,25.5,0.0
Segunda,2023-10-23,08:52:00,64,58,25.5,0.39
Segunda,2023-10-23,08:52:00,59,58,25.5,0.0
Segunda,2023-10-23,08:52:00,65,58,25.5,0.39
Segunda,2023-10-23,08:52:00,59,58,25.5,0.0
Segunda,2023-10-23,08:52:00,64,58,25.5,0.39
Segunda,2023-10-23,08:52:00,59,58,25.5,0.0
Segunda,2023-10-23,08:52:00,64,58,25.5,0.34
Segunda,2023-10-23,08:52:00,59,58,25.5,0.0
Segunda,2023-10-23,08:52:00,62,58,25.5,0.28
Segunda,2023-10-23,08:52:00,59,58,25.5,0.0
Segunda,2023-10-23,08:52:00,63,58,25.5,0.28
Segunda,2023-10-23,08:52:00,59,58,25.5,0.0
Segunda,2023-10-23,08:52:00,62,58,25.5,0.39
Segunda,2023-10-23,08:52:00,59,58,25.5,0.0
Segunda,2023-10-23,08:52:00,63,58,25.5,0.39
Segunda,2023-10-23,08:53:00,59,58,25.5,0.0
Segunda,2023-10-23,08:53:00,64,58,25.5,0.45
Segunda,2023-10-23,08:53:00,59,58,25.5,0.0
Segunda,2023-10-23,08:53:00,64,58,25.5,0.39
Segunda,2023-10-23,08:53:00,58,58,25.5,0.0
Segunda,2023-10-23,08:53:00,63,58,25.5,0.34
Segunda,2023-10-23,08:53:00,58,58,25.5,0.0
Segunda,2023-10-23,08:53:00,63,58,25.5,0.39
Segunda,2023-10-23,08:53:00,58,58,25.5,0.0
Segunda,2023-10-23,08:53:00,64,58,25.5,0.39
Segunda,2023-10-23,08:53:00,59,58,25.5,0.0
Segunda,2023-10-23,08:53:00,63,58,25.5,0.39
Segunda,2023-10-23,08:53:00,58,58,25.5,0.0
Segunda,2023-10-23,08:53:00,63,58,25.5,0.39
Segunda,2023-10-23,08:53:00,58,58,25.5,0.0
Segunda,2023-10-23,08:53:00,62,58,25.5,0.45
Segunda,2023-10-23,08:53:00,58,58,25.5,0.0
Segunda,2023-10-23,08:53:00,64,58,25.5,0.34
Segunda,2023-10-23,08:53:00,58,58,25.5,0.0
Segunda,2023-10-23,08:53:00,65,58,25.5,0.45
Segunda,2023-10-23,08:53:00,58,58,25.5,0.0
Segunda,2023-10-23,08:53:00,63,58,25.5,0.28
Segunda,2023-10-23,08:53:00,58,58,25.5,0.0
Segunda,2023-10-23,08:53:00,64,58,25.5,0.56
Segunda,2023-10-23,08:53:00,58,58,25.5,0.0
Segunda,2023-10-23,08:53:00,64,58,25.5,0.67
Segunda,2023-10-23,08:53:00,58,58,25.5,0.0
Segunda,2023-10-23,08:53:00,62,58,25.5,0.39
Segunda,2023-10-23,08:53:00,58,58,25.5,0.0
Segunda,2023-10-23,08:53:00,63,58,25.5,0.45
Segunda,2023-10-23,08:53:00,58,58,25.5,0.0
Segunda,2023-10-23,08:53:00,62,58,25.5,0.45
Segunda,2023-10-23,08:53:00,58,58,25.5,0.0
Segunda,2023-10-23,08:53:00,62,58,25.5,0.34
Segunda,2023-10-23,08:54:00,58,58,25.5,0.0
Segunda,2023-10-23,08:54:00,62,58,25.5,0.45
Segunda,2023-10-23,08:54:00,58,58,25.5,0.0
Segunda,2023-10-23,08:54:00,62,58,25.5,0.45
Segunda,2023-10-23,08:54:00,58,58,25.5,0.0
Segunda,2023-10-23,08:54:00,62,58,25.5,0.34
Segunda,2023-10-23,08:54:00,58,58,25.5,0.0
Segunda,2023-10-23,08:54:00,63,58,25.5,0.67
Segunda,2023-10-23,08:54:00,58,58,25.5,0.0
Segunda,2023-10-23,08:54:00,63,58,25.5,0.45
Segunda,2023-10-23,08:54:00,58,58,25.5,0.0
Segunda,2023-10-23,08:54:00,62,58,25.5,0.73
Segunda,2023-10-23,08:54:00,58,58,25.5,0.0
Segunda,2023-10-23,08:54:00,62,58,25.5,0.39
Segunda,2023-10-23,08:54:00,58,58,25.5,0.0
Segunda,2023-10-23,08:54:00,62,58,25.5,0.34
Segunda,2023-10-23,08:54:00,58,58,25.5,0.0
Segunda,2023-10-23,08:54:00,64,58,25.5,0.5
Segunda,2023-10-23,08:54:00,58,58,25.5,0.0
Segunda,2023-10-23,08:54:00,65,58,25.5,0.56
Segunda,2023-10-23,08:54:00,58,58,25.5,0.0
Segunda,2023-10-23,08:54:00,62,58,25.5,0.78
Segunda,2023-10-23,08:54:00,58,58,25.5,0.0
Segunda,2023-10-23,08:54:00,62,58,25.5,0.67
Segunda,2023-10-23,08:54:00,58,58,25.5,0.0
Segunda,2023-10-23,08:54:00,62,58,25.5,0.45
Segunda,2023-10-23,08:54:00,56,58,25.5,0.0
Segunda,2023-10-23,08:54:00,62,58,25.5,0.45
Segunda,2023-10-23,08:54:00,58,58,25.5,0.0
Segunda,2023-10-23,08:54:00,62,58,25.5,0.5
Segunda,2023-10-23,08:54:00,58,58,25.5,0.0
Segunda,2023-10-23,08:54:00,63,58,25.5,0.34
Segunda,2023-10-23,08:54:00,58,58,25.5,0.0
Segunda,2023-10-23,08:54:00,62,58,25.5,0.67
Segunda,2023-10-23,08:55:00,58,58,25.5,0.0
Segunda,2023-10-23,08:55:00,62,58,25.5,0.39
Segunda,2023-10-23,08:55:00,58,58,25.5,0.0
Segunda,2023-10-23,08:55:00,63,58,25.5,0.34
Segunda,2023-10-23,08:55:00,58,58,25.5,0.0
Segunda,2023-10-23,08:55:00,63,58,25.5,0.5
Segunda,2023-10-23,08:55:00,58,58,25.5,0.0
Segunda,2023-10-23,08:55:00,63,58,25.5,0.95
Segunda,2023-10-23,08:55:00,58,58,25.5,0.0
Segunda,2023-10-23,08:55:00,62,58,25.5,0.5
Segunda,2023-10-23,08:55:00,58,58,25.5,0.0
Segunda,2023-10-23,08:55:00,62,58,25.5,0.39
Segunda,2023-10-23,08:55:00,58,58,25.5,0.0
Segunda,2023-10-23,08:55:00,63,58,25.5,0.56
Segunda,2023-10-23,08:55:00,58,58,25.5,0.0
Segunda,2023-10-23,08:55:00,63,58,25.5,0.5
Segunda,2023-10-23,08:55:00,58,58,25.5,0.0
Segunda,2023-10-23,08:55:00,62,58,25.5,0.84
Segunda,2023-10-23,08:55:00,58,58,25.4,0.0
Segunda,2023-10-23,08:55:00,63,58,25.4,0.5
Segunda,2023-10-23,08:55:00,57,58,25.5,0.0
Segunda,2023-10-23,08:55:00,63,58,25.5,0.39
Segunda,2023-10-23,08:55:00,58,58,25.5,0.0
Segunda,2023-10-23,08:55:00,62,58,25.5,0.39
Segunda,2023-10-23,08:55:00,58,58,25.5,0.0
Segunda,2023-10-23,08:55:00,62,58,25.5,0.56
Segunda,2023-10-23,08:55:00,58,58,25.5,0.0
Segunda,2023-10-23,08:55:00,62,58,25.5,0.56
Segunda,2023-10-23,08:55:00,58,58,25.5,0.0
Segunda,2023-10-23,08:55:00,64,58,25.5,0.34
Segunda,2023-10-23,08:55:00,57,58,25.5,0.0
Segunda,2023-10-23,08:55:00,62,58,25.5,0.39
Segunda,2023-10-23,08:55:00,57,58,25.5,0.0
Segunda,2023-10-23,08:55:00,64,58,25.5,0.67
Segunda,2023-10-23,08:55:00,57,58,25.5,0.0
Segunda,2023-10-23,08:55:00,62,58,25.5,0.45
Segunda,2023-10-23,08:56:00,58,58,25.5,0.0
Segunda,2023-10-23,08:56:00,62,58,25.5,0.45
Segunda,2023-10-23,08:56:00,58,58,25.5,0.0
Segunda,2023-10-23,08:56:00,66,58,25.5,0.34
Segunda,2023-10-23,08:56:00,57,58,25.5,0.0
Segunda,2023-10-23,08:56:00,62,58,25.5,0.34
Segunda,2023-10-23,08:56:00,57,58,25.5,0.0
Segunda,2023-10-23,08:56:00,62,58,25.5,0.73
Segunda,2023-10-23,08:56:00,57,58,25.5,0.0
Segunda,2023-10-23,08:56:00,62,58,25.5,0.56
Segunda,2023-10-23,08:56:00,57,58,25.5,0.0
Segunda,2023-10-23,08:56:00,63,58,25.5,0.39
Segunda,2023-10-23,08:56:00,57,58,25.5,0.0
Segunda,2023-10-23,08:56:00,62,58,25.5,0.39
Segunda,2023-10-23,08:56:00,57,58,25.5,0.0
Segunda,2023-10-23,08:56:00,62,58,25.5,1.12
Segunda,2023-10-23,08:56:00,57,58,25.5,0.0
Segunda,2023-10-23,08:56:00,65,58,25.5,0.5
Segunda,2023-10-23,08:56:00,57,58,25.5,0.0
Segunda,2023-10-23,08:56:00,63,58,25.5,0.5
Segunda,2023-10-23,08:56:00,57,58,25.5,0.0
Segunda,2023-10-23,08:56:00,63,58,25.5,0.62
Segunda,2023-10-23,08:56:00,57,58,25.5,0.0
Segunda,2023-10-23,08:56:00,63,58,25.5,0.39
Segunda,2023-10-23,08:56:00,58,58,25.5,0.0
Segunda,2023-10-23,08:56:00,63,58,25.5,0.45
Segunda,2023-10-23,08:56:00,57,58,25.5,0.0
Segunda,2023-10-23,08:56:00,62,58,25.5,0.56
Segunda,2023-10-23,08:56:00,57,58,25.5,0.0
Segunda,2023-10-23,08:56:00,62,58,25.5,0.39
Segunda,2023-10-23,08:56:00,57,58,25.5,0.0
Segunda,2023-10-23,08:56:00,62,58,25.5,0.73
Segunda,2023-10-23,08:56:00,57,58,25.5,0.0
Segunda,2023-10-23,08:56:00,62,58,25.5,0.45
Segunda,2023-10-23,08:57:00,57,58,25.5,0.0
Segunda,2023-10-23,08:57:00,62,58,25.5,0.34
Segunda,2023-10-23,08:57:00,57,58,25.5,0.0
Segunda,2023-10-23,08:57:00,63,58,25.5,0.67
Segunda,2023-10-23,08:57:00,57,58,25.5,0.0
Segunda,2023-10-23,08:57:00,62,58,25.5,0.56
Segunda,2023-10-23,08:57:00,57,58,25.5,0.0
Segunda,2023-10-23,08:57:00,62,58,25.5,0.67
Segunda,2023-10-23,08:57:00,57,58,25.5,0.0
Segunda,2023-10-23,08:57:00,63,58,25.5,0.34
Segunda,2023-10-23,08:57:00,57,58,25.5,0.0
Segunda,2023-10-23,08:57:00,62,58,25.5,0.39
Segunda,2023-10-23,08:57:00,57,58,25.5,0.0
Segunda,2023-10-23,08:57:00,63,58,25.5,0.39
Segunda,2023-10-23,08:57:00,58,58,25.5,0.0
Segunda,2023-10-23,08:57:00,63,58,25.5,0.62
Segunda,2023-10-23,08:57:00,57,58,25.5,0.0
Segunda,2023-10-23,08:57:00,62,58,25.5,0.9
Segunda,2023-10-23,08:57:00,62,58,25.5,0.0
Segunda,2023-10-23,08:57:00,58,58,25.5,0.0
Segunda,2023-10-23,08:57:00,62,58,25.5,0.34
Segunda,2023-10-23,08:57:00,57,58,25.5,0.0
Segunda,2023-10-23,08:57:00,62,58,25.5,0.73
Segunda,2023-10-23,08:57:00,57,58,25.5,0.0
Segunda,2023-10-23,08:57:00,62,58,25.5,0.39
Segunda,2023-10-23,08:57:00,57,58,25.5,0.0
Segunda,2023-10-23,08:57:00,63,58,25.5,0.73
Segunda,2023-10-23,08:57:00,56,58,25.5,0.0
Segunda,2023-10-23,08:57:00,62,58,25.5,0.39
Segunda,2023-10-23,08:57:00,57,58,25.5,0.0
Segunda,2023-10-23,08:57:00,67,58,25.5,0.84
Segunda,2023-10-23,08:57:00,57,58,25.5,0.0
Segunda,2023-10-23,08:57:00,64,58,25.5,1.12
Segunda,2023-10-23,08:57:00,57,58,25.5,0.0
Segunda,2023-10-23,08:57:00,62,58,25.5,1.23
Segunda,2023-10-23,08:58:00,57,58,25.5,0.0
Segunda,2023-10-23,08:58:00,64,58,25.5,0.73
Segunda,2023-10-23,08:58:00,57,58,25.5,0.0
Segunda,2023-10-23,08:58:00,62,58,25.5,0.67
Segunda,2023-10-23,08:58:00,57,58,25.5,0.0
Segunda,2023-10-23,08:58:00,62,58,25.5,0.84
Segunda,2023-10-23,08:58:00,57,58,25.5,0.0
Segunda,2023-10-23,08:58:00,64,58,25.5,0.39
Segunda,2023-10-23,08:58:00,57,58,25.5,0.0
Segunda,2023-10-23,08:58:00,62,58,25.5,0.84
Segunda,2023-10-23,08:58:00,57,58,25.5,0.0
Segunda,2023-10-23,08:58:00,63,58,25.5,0.5
Segunda,2023-10-23,08:58:00,57,58,25.5,0.0
Segunda,2023-10-23,08:58:00,64,58,25.5,1.12
Segunda,2023-10-23,08:58:00,57,58,25.5,0.0
Segunda,2023-10-23,08:58:00,62,58,25.5,0.34
Segunda,2023-10-23,08:58:00,57,58,25.5,0.0
Segunda,2023-10-23,08:58:00,66,58,25.5,0.73
Segunda,2023-10-23,08:58:00,57,58,25.5,0.0
Segunda,2023-10-23,08:58:00,63,58,25.5,0.67
Segunda,2023-10-23,08:58:00,57,58,25.5,0.0
Segunda,2023-10-23,08:58:00,63,58,25.5,1.4
Segunda,2023-10-23,08:58:00,58,58,25.5,0.0
Segunda,2023-10-23,08:58:00,62,58,25.5,0.67
Segunda,2023-10-23,08:58:00,58,58,25.5,0.0
Segunda,2023-10-23,08:58:00,63,58,25.5,0.45
Segunda,2023-10-23,08:58:00,58,58,25.5,0.0
Segunda,2023-10-23,08:58:00,63,58,25.5,0.78
Segunda,2023-10-23,08:58:00,58,58,25.5,0.0
Segunda,2023-10-23,08:58:00,63,58,25.5,0.56
Segunda,2023-10-23,08:58:00,58,58,25.5,0.0
Segunda,2023-10-23,08:58:00,62,58,25.5,0.45
Segunda,2023-10-23,08:59:00,58,58,25.5,0.0
Segunda,2023-10-23,08:59:00,62,58,25.5,0.34
Segunda,2023-10-23,08:59:00,58,58,25.5,0.0
Segunda,2023-10-23,08:59:00,63,58,25.5,0.39
Segunda,2023-10-23,08:59:00,58,58,25.5,0.0
Segunda,2023-10-23,08:59:00,64,58,25.5,0.45
Segunda,2023-10-23,08:59:00,58,58,25.5,0.0
Segunda,2023-10-23,08:59:00,63,58,25.5,0.39
Segunda,2023-10-23,08:59:00,58,58,25.5,0.0
Segunda,2023-10-23,08:59:00,62,58,25.5,0.56
Segunda,2023-10-23,08:59:00,58,58,25.5,0.0
Segunda,2023-10-23,08:59:00,63,58,25.5,0.56
Segunda,2023-10-23,08:59:00,58,58,25.5,0.0
Segunda,2023-10-23,08:59:00,62,58,25.5,0.39
Segunda,2023-10-23,08:59:00,57,58,25.5,0.0
Segunda,2023-10-23,08:59:00,63,58,25.5,0.67
Segunda,2023-10-23,08:59:00,58,58,25.5,0.0
Segunda,2023-10-23,08:59:00,63,58,25.5,0.73
Segunda,2023-10-23,08:59:00,57,58,25.5,0.0
Segunda,2023-10-23,08:59:00,64,58,25.5,0.45
Segunda,2023-10-23,08:59:00,57,58,25.5,0.0
Segunda,2023-10-23,08:59:00,64,58,25.5,0.67
Segunda,2023-10-23,08:59:00,57,58,25.5,0.0
Segunda,2023-10-23,08:59:00,64,58,25.5,0.56
Segunda,2023-10-23,08:59:00,57,58,25.5,0.0
Segunda,2023-10-23,08:59:00,66,58,25.5,0.45
Segunda,2023-10-23,08:59:00,57,58,25.5,0.0
Segunda,2023-10-23,08:59:00,64,58,25.5,0.5
Segunda,2023-10-23,08:59:00,57,58,25.5,0.0
Segunda,2023-10-23,08:59:00,62,58,25.5,0.5
Segunda,2023-10-23,08:59:00,57,58,25.5,0.0
Segunda,2023-10-23,08:59:00,62,58,25.5,0.45
Segunda,2023-10-23,08:59:00,57,58,25.5,0.0
Segunda,2023-10-23,08:59:00,64,58,25.5,0.78
Segunda,2023-10-23,09:00:00,58,58,25.5,0.0
Segunda,2023-10-23,09:00:00,63,58,25.5,0.39
Segunda,2023-10-23,09:00:00,57,58,25.5,0.0
Segunda,2023-10-23,09:00:00,62,58,25.5,0.56
Segunda,2023-10-23,09:00:00,57,58,25.5,0.0
Segunda,2023-10-23,09:00:00,62,58,25.5,0.39
Segunda,2023-10-23,09:00:00,57,58,25.5,0.0
Segunda,2023-10-23,09:00:00,62,58,25.5,0.34
Segunda,2023-10-23,09:00:00,57,58,25.5,0.0
Segunda,2023-10-23,09:00:00,62,58,25.5,0.62
Segunda,2023-10-23,09:00:00,57,58,25.5,0.0
Segunda,2023-10-23,09:00:00,62,58,25.5,0.73
Segunda,2023-10-23,09:00:00,57,58,25.5,0.0
Segunda,2023-10-23,09:00:00,62,58,25.5,0.39
Segunda,2023-10-23,09:00:00,57,58,25.5,0.0
Segunda,2023-10-23,09:00:00,63,58,25.5,0.39
Segunda,2023-10-23,09:00:00,57,58,25.5,0.0
Segunda,2023-10-23,09:00:00,62,58,25.5,0.34
Segunda,2023-10-23,09:00:00,58,58,25.5,0.0
Segunda,2023-10-23,09:00:00,64,58,25.5,0.56
Segunda,2023-10-23,09:00:00,58,58,25.5,0.0
Segunda,2023-10-23,09:00:00,66,58,25.5,0.45
Segunda,2023-10-23,09:00:00,58,58,25.5,0.0
Segunda,2023-10-23,09:00:00,63,58,25.5,1.06
Segunda,2023-10-23,09:00:00,58,58,25.5,0.0
Segunda,2023-10-23,09:00:00,66,58,25.5,0.39
Segunda,2023-10-23,09:00:00,57,58,25.5,0.0
Segunda,2023-10-23,09:00:00,62,58,25.5,1.12
Segunda,2023-10-23,09:00:00,58,58,25.5,0.0
Segunda,2023-10-23,09:00:00,64,58,25.5,0.45
Segunda,2023-10-23,09:00:00,58,58,25.5,0.0
Segunda,2023-10-23,09:00:00,62,58,25.5,0.5
Segunda,2023-10-23,09:00:00,58,58,25.5,0.0
Segunda,2023-10-23,09:00:00,63,58,25.5,0.62
Segunda,2023-10-23,09:01:00,57,58,25.5,0.0
Segunda,2023-10-23,09:01:00,62,58,25.5,0.62
Segunda,2023-10-23,09:01:00,58,58,25.5,0.0
Segunda,2023-10-23,09:01:00,63,58,25.5,0.34
Segunda,2023-10-23,09:01:00,57,58,25.5,0.0
Segunda,2023-10-23,09:01:00,62,58,25.5,0.39
Segunda,2023-10-23,09:01:00,58,58,25.5,0.0
Segunda,2023-10-23,09:01:00,62,58,25.5,0.34
Segunda,2023-10-23,09:01:00,58,58,25.5,0.0
Segunda,2023-10-23,09:01:00,63,58,25.5,0.39
Segunda,2023-10-23,09:01:00,58,58,25.5,0.0
Segunda,2023-10-23,09:01:00,63,58,25.5,0.78
Segunda,2023-10-23,09:01:00,58,58,25.5,0.0
Segunda,2023-10-23,09:01:00,62,58,25.5,0.45
Segunda,2023-10-23,09:01:00,58,58,25.5,0.0
Segunda,2023-10-23,09:01:00,62,58,25.5,0.78
Segunda,2023-10-23,09:01:00,58,58,25.5,0.0
Segunda,2023-10-23,09:01:00,62,58,25.5,0.62
Segunda,2023-10-23,09:01:00,58,58,25.5,0.0
Segunda,2023-10-23,09:01:00,64,58,25.5,0.34
Segunda,2023-10-23,09:01:00,58,58,25.5,0.0
Segunda,2023-10-23,09:01:00,62,58,25.5,0.9
Segunda,2023-10-23,09:01:00,58,58,25.5,0.0
Segunda,2023-10-23,09:01:00,62,58,25.5,0.39
Segunda,2023-10-23,09:01:00,57,58,25.5,0.0
Segunda,2023-10-23,09:01:00,64,58,25.5,1.23
Segunda,2023-10-23,09:01:00,57,58,25.5,0.0
Segunda,2023-10-23,09:01:00,63,58,25.5,0.73
Segunda,2023-10-23,09:01:00,58,58,25.5,0.0
Segunda,2023-10-23,09:01:00,64,58,25.5,0.45
Segunda,2023-10-23,09:01:00,58,58,25.5,0.0
Segunda,2023-10-23,09:01:00,62,58,25.5,0.39
Segunda,2023-10-23,09:01:00,58,58,25.5,0.0
Segunda,2023-10-23,09:01:00,63,58,25.5,0.62
Segunda,2023-10-23,09:02:00,58,58,25.5,0.0
Segunda,2023-10-23,09:02:00,62,58,25.5,0.56
Segunda,2023-10-23,09:02:00,56,58,25.5,0.0
Segunda,2023-10-23,09:02:00,62,58,25.5,0.34
Segunda,2023-10-23,09:02:00,58,58,25.5,0.0
Segunda,2023-10-23,09:02:00,62,58,25.5,0.28
Segunda,2023-10-23,09:02:00,58,58,25.5,0.0
Segunda,2023-10-23,09:02:00,62,58,25.5,0.28
Segunda,2023-10-23,09:02:00,58,58,25.5,0.0
Segunda,2023-10-23,09:02:00,63,58,25.5,0.34
Segunda,2023-10-23,09:02:00,58,58,25.5,0.0
Segunda,2023-10-23,09:02:00,63,58,25.5,0.45
Segunda,2023-10-23,09:02:00,58,58,25.5,0.0
Segunda,2023-10-23,09:02:00,63,58,25.5,0.34
Segunda,2023-10-23,09:02:00,58,58,25.5,0.0
Segunda,2023-10-23,09:02:00,62,58,25.5,0.95
Segunda,2023-10-23,09:02:00,58,58,25.5,0.0
Segunda,2023-10-23,09:02:00,63,58,25.5,0.56
Segunda,2023-10-23,09:02:00,58,58,25.5,0.0
Segunda,2023-10-23,09:02:00,62,58,25.5,0.5
Segunda,2023-10-23,09:02:00,58,58,25.5,0.0
Segunda,2023-10-23,09:02:00,65,58,25.5,0.45
Segunda,2023-10-23,09:02:00,58,58,25.5,0.0
Segunda,2023-10-23,09:02:00,62,58,25.5,1.06
Segunda,2023-10-23,09:02:00,57,58,25.5,0.0
Segunda,2023-10-23,09:02:00,63,58,25.5,0.39
Segunda,2023-10-23,09:02:00,58,58,25.5,0.0
Segunda,2023-10-23,09:02:00,63,58,25.5,0.45
Segunda,2023-10-23,09:02:00,58,58,25.5,0.0
Segunda,2023-10-23,09:02:00,62,58,25.5,0.56
Segunda,2023-10-23,09:02:00,57,58,25.5,0.0
Segunda,2023-10-23,09:02:00,64,58,25.5,1.01
Segunda,2023-10-23,09:02:00,58,58,25.5,0.0
Segunda,2023-10-23,09:02:00,63,58,25.5,0.39
Segunda,2023-10-23,09:03:00,58,58,25.5,0.0
Segunda,2023-10-23,09:03:00,63,58,25.5,0.5
Segunda,2023-10-23,09:03:00,57,58,25.5,0.0
Segunda,2023-10-23,09:03:00,63,58,25.5,0.45
Segunda,2023-10-23,09:03:00,58,58,25.5,0.0
Segunda,2023-10-23,09:03:00,63,58,25.5,0.34
Segunda,2023-10-23,09:03:00,58,58,25.5,0.0
Segunda,2023-10-23,09:03:00,62,58,25.5,0.5
Segunda,2023-10-23,09:03:00,58,58,25.5,0.0
Segunda,2023-10-23,09:03:00,62,58,25.5,0.56
Segunda,2023-10-23,09:03:00,58,58,25.5,0.0
Segunda,2023-10-23,09:03:00,62,58,25.5,0.45
Segunda,2023-10-23,09:03:00,58,58,25.5,0.0
Segunda,2023-10-23,09:03:00,62,58,25.5,0.39
Segunda,2023-10-23,09:03:00,58,58,25.5,0.0
Segunda,2023-10-23,09:03:00,62,58,25.5,1.01
Segunda,2023-10-23,09:03:00,58,58,25.5,0.0
Segunda,2023-10-23,09:03:00,64,58,25.5,0.5
Segunda,2023-10-23,09:03:00,58,58,25.5,0.0
Segunda,2023-10-23,09:03:00,64,58,25.5,0.62
Segunda,2023-10-23,09:03:00,58,58,25.5,0.0
Segunda,2023-10-23,09:03:00,65,58,25.5,0.34
Segunda,2023-10-23,09:03:00,57,58,25.5,0.0
Segunda,2023-10-23,09:03:00,63,58,25.5,0.34
Segunda,2023-10-23,09:03:00,58,58,25.5,0.0
Segunda,2023-10-23,09:03:00,62,58,25.5,0.28
Segunda,2023-10-23,09:03:00,58,58,25.5,0.0
Segunda,2023-10-23,09:03:00,63,58,25.5,1.34
Segunda,2023-10-23,09:03:00,57,58,25.5,0.0
Segunda,2023-10-23,09:03:00,64,58,25.5,0.39
Segunda,2023-10-23,09:03:00,58,58,25.5,0.0
Segunda,2023-10-23,09:03:00,62,58,25.5,0.34
Segunda,2023-10-23,09:03:00,58,58,25.5,0.0
Segunda,2023-10-23,09:03:00,62,58,25.5,0.45
Segunda,2023-10-23,09:03:00,58,58,25.5,0.0
Segunda,2023-10-23,09:03:00,63,58,25.5,0.45
Segunda,2023-10-23,09:04:00,58,58,25.5,0.0
Segunda,2023-10-23,09:04:00,64,58,25.5,0.39
Segunda,2023-10-23,09:04:00,58,58,25.5,0.0
Segunda,2023-10-23,09:04:00,63,58,25.5,2.07
Segunda,2023-10-23,09:04:00,58,58,25.5,0.0
Segunda,2023-10-23,09:04:00,62,58,25.5,0.34
Segunda,2023-10-23,09:04:00,58,58,25.5,0.0
Segunda,2023-10-23,09:04:00,63,58,25.5,0.39
Segunda,2023-10-23,09:04:00,58,58,25.5,0.0
